🏀｜🏀,#genre#
Colors Hindi,mitv://ns2.hellotvvod.com:9906/534f73cb9b6e4920b78aab1ac1ee6432.ts
CGTN,mitv://ns2.hellotvvod.com:9906/563569aad1c142a9aba185d061b1c69f.ts
BBC World News,mitv://ns2.hellotvvod.com:9906/3111663d06d349b69c2df597860aa331.ts
CNBC,mitv://ns2.hellotvvod.com:9906/35f90e1679854741b3187486a8981e7b.ts
Bloomberg TV,mitv://ns2.hellotvvod.com:9906/272e1789dac349de97fccd5d8070b0bb.ts
Cartoon Network,mitv://ns2.hellotvvod.com:9906/733dcee580804e88973a45d5b7d49a81.ts
Nickelodeon,mitv://ns2.hellotvvod.com:9906/e42d18de14914d73b9eeb8387897e40a.ts
Nick Jr.,mitv://ns2.hellotvvod.com:9906/820e782998c1468e8cb29f0ba23769a4.ts
Boomerang,mitv://ns2.hellotvvod.com:9906/9ce1018c356348109b0d9700862a017d.ts
AXN亚洲,mitv://ns2.hellotvvod.com:9906/1899077d9faa47339353ee114fad4772.ts
HITS,mitv://ns2.hellotvvod.com:9906/91f370e752c44d94b8a516ca9054e994.ts
beIN Sports 3,mitv://ns2.hellotvvod.com:9906/b3f63dad92b64fa28208116dab9fdafe.ts
Mediacorp 5,mitv://ns2.hellotvvod.com:9906/337bb303f3d2417bb0c7478e83f3913c.ts
Mediacorp 8,mitv://ns2.hellotvvod.com:9906/bdc293885d30410486ee689070d62140.ts
Suria,mitv://ns2.hellotvvod.com:9906/1e384145a682434fb9776e82df8b22dc.ts
Vasantham,mitv://ns2.hellotvvod.com:9906/a5557864c97b4586946f51befdc05fdb.ts
CNA,mitv://ns2.hellotvvod.com:9906/da8d1a998f104b1385e0102bad9eafdb.ts
Mediacorp U,mitv://ns2.hellotvvod.com:9906/b0f60a17b126409fb62e54e85fc69252.ts
卫视电影台,mitv://ns2.hellotvvod.com:9906/48e5078c3a954232a6d182ece9409eb7.ts
Nat Geo Wild,mitv://ns2.hellotvvod.com:9906/44652382c3ac4aedb45f033859cfb9a2.ts
Arirang,mitv://ns2.hellotvvod.com:9906/10e8045586584a01950286b038d574da.ts
Euronews,mitv://ns2.hellotvvod.com:9906/d7221ed13072484e944f7a677dd49db7.ts
Fight Sports,mitv://ns2.hellotvvod.com:9906/c73639ddb84a444d8a3a251d856b6eea.ts
GEM,mitv://ns2.hellotvvod.com:9906/0a1e909ccab249338a8b801119a7ebe4.ts
Horse Racing 89,mitv://ns2.hellotvvod.com:9906/407c4f25a08e4c79bc7f55e17c9b79ec.ts
Fox News,mitv://ns2.hellotvvod.com:9906/35e12e0c7c124a5098628a28d2e12746.ts
beIN Sports,mitv://ns2.hellotvvod.com:9906/ea07726194b8481996417c3659c589ed.ts
HGTV居家乐活频道,mitv://ns2.hellotvvod.com:9906/fc0bc391b3b74fa79707bb5662269e78.ts
TV5Monde,mitv://ns2.hellotvvod.com:9906/6f49b6a4517a41fab67d30e93a1957e7.ts
东森亚洲卫视,mitv://ns2.hellotvvod.com:9906/135c917f22c04330ae2b53926554267f.ts
Thrill,mitv://ns2.hellotvvod.com:9906/b67aa79ac1bf493db4935705df4ed033.ts
Hub都会台,mitv://ns2.hellotvvod.com:9906/902a6b93710549089842427f70de3f0e.ts
TVBS亚洲,mitv://ns2.hellotvvod.com:9906/400f8614cd1a4fc29d2dcd94e99489e1.ts
Hub娱家,mitv://ns2.hellotvvod.com:9906/27a9e87cd5c34edc884770035fa32d23.ts
NBA,mitv://ns2.hellotvvod.com:9906/13cef6263e5c4c6b8d318a749bd87104.ts
beIN Sports 2,mitv://ns2.hellotvvod.com:9906/73777cc290794926b6159693437e8cdd.ts
Hub Sports 1,mitv://ns2.hellotvvod.com:9906/eb38ed0879834735993fc12baf76498d.ts
Hub Sports 2,mitv://ns2.hellotvvod.com:9906/314f879fc7d547aea8be46198000f737.ts
Hub Sports 3,mitv://ns2.hellotvvod.com:9906/ec9d318abe9640b0ab2e89537aa28104.ts
Horse Racing 88,mitv://ns2.hellotvvod.com:9906/f24cb222c8d84694935ff385da7eef23.ts

日本,#genre#
NHK-G综合,mitv://ns2.hellotvvod.com:9906/263f03613ef041e9bcfc078ec41cdda9.ts
NHK-E教育,mitv://ns2.hellotvvod.com:9906/9df361ecb93647a69957cacfd04be5a9.ts
日本テレビ,mitv://ns2.hellotvvod.com:9906/5b2ef1052dc64c949b4ea8401bec4dec.ts
TBSテレビ,mitv://ns2.hellotvvod.com:9906/120910f419e749aaadad61ae209d7983.ts
テレビ東京,mitv://ns2.hellotvvod.com:9906/2f2b8e9510ae48a3af0435970de42951.ts
フジテレビ,mitv://ns2.hellotvvod.com:9906/b1d6bb626ef048709992a90395061b2f.ts
読売テレビ,mitv://ns2.hellotvvod.com:9906/d5aac9d868654161b0516620071b8ccc.ts
関西テレビ,mitv://ns2.hellotvvod.com:9906/5f16ba8332e24638a56535b3dcff702b.ts
KBS京都,mitv://ns2.hellotvvod.com:9906/64dde2c6bee34f44a9526d90e15a026f.ts
毎日放送,mitv://ns2.hellotvvod.com:9906/35adfbaa625c445d96174b2a39427ab8.ts
朝日放送,mitv://ns2.hellotvvod.com:9906/def4cb34f9ef497d8c43eb5841445113.ts
テレビ大阪,mitv://ns2.hellotvvod.com:9906/e82d8c97483a43949e5339f2103f8838.ts
テレビ朝日,mitv://ns2.hellotvvod.com:9906/1fb186b62f674ed89a58fce44658fd45.ts
BS-1,mitv://ns2.hellotvvod.com:9906/0ee63f266dee4b369d377b4963bca9b0.ts
BSプレミアム,mitv://ns2.hellotvvod.com:9906/815fca8cf0cb4522932d5036c2bee1db.ts
BS日テレ,mitv://ns2.hellotvvod.com:9906/19865217245b4d8da20a2b903106d22d.ts
BS朝日,mitv://ns2.hellotvvod.com:9906/6fb0b5a2ec4d448a8bbdefb530d976b9.ts
BS-TBS,mitv://ns2.hellotvvod.com:9906/271c3bcb43e443da8370f1f3005a8c62.ts
BS11,mitv://ns2.hellotvvod.com:9906/d224774f4c9a4a1d9e4c8bcfd28604d3.ts
BSフジ,mitv://ns2.hellotvvod.com:9906/56ac109fcb374a42a7ac1bc3fc727042.ts
WOWOWプライム,mitv://ns2.hellotvvod.com:9906/d7c8bf87af2c4848be1f045d18b44683.ts
WOWOWライブ,mitv://ns2.hellotvvod.com:9906/12910f20f3f14c6da9256e344882717b.ts
WOWOWシネマ,mitv://ns2.hellotvvod.com:9906/2e8876e531684ff886f500ac2d9f3a38.ts
スター・チャンネル1,mitv://ns2.hellotvvod.com:9906/3c8873fa36f242ab99133d383b5f04a0.ts
スター・チャンネル2,mitv://ns2.hellotvvod.com:9906/997f3abbe81d46deb6cd0ffa3fc29075.ts
スター・チャンネル3,mitv://ns2.hellotvvod.com:9906/8136b2fae4ce4e6a8b98c0aa60a504db.ts
BSアニマックス,mitv://ns2.hellotvvod.com:9906/1da11ee3b5124ffe967faafd5b9f764a.ts
J Sports 1,mitv://ns2.hellotvvod.com:9906/e71d2760e0404cc889cd3e79bb1099d5.ts
J Sports 2,mitv://ns2.hellotvvod.com:9906/d8c0f91875f54c2e86eccd45b505b9b8.ts
J Sports 3,mitv://ns2.hellotvvod.com:9906/8804d91776ad460997cc2eb03dce7ad0.ts
J Sports 4,mitv://ns2.hellotvvod.com:9906/35fe178bbdb84df09ee45244f2e75e84.ts
BS12,mitv://ns2.hellotvvod.com:9906/3e73ea0c3acb45bfab109c887d9627b2.ts
ゴルフネットワークHD,mitv://ns2.hellotvvod.com:9906/2db3913124a84b44a3790d5f15a90a31.ts
時代劇専門チャンネル,mitv://ns2.hellotvvod.com:9906/d526c7e4841f43579207dc567102f680.ts
Music Japan TV,mitv://ns2.hellotvvod.com:9906/24424ee5d30042c48c6aae10f1b6ec08.ts
キッズステーションHD,mitv://ns2.hellotvvod.com:9906/1278edd0b79649e3b3d4658c317d6438.ts
ディスカバリーチャンネル,mitv://ns2.hellotvvod.com:9906/48ca150bc41749c2b1904787654b8f86.ts
ナショナルジオグラフィック,mitv://ns2.hellotvvod.com:9906/635637c76cde4d728f890a7c15246b50.ts
日テレNEWS 24,mitv://ns2.hellotvvod.com:9906/2f34e363187a4191991cc100488d675e.ts
旅チャンネル,mitv://ns2.hellotvvod.com:9906/0f435712afe2476cb1d39561e3b7e741.ts
ファミリー劇場,mitv://ns2.hellotvvod.com:9906/cb9a9413af454d00a788035ffe01d101.ts

韩国,#genre#
Arirang,mitv://ns2.hellotvvod.com:9906/10e8045586584a01950286b038d574da.ts
KBS1,mitv://ns2.hellotvvod.com:9906/e8754c7d959041aa9370b1b3d94038b5.ts
KBS2,mitv://ns2.hellotvvod.com:9906/3e4cca913d7e4d99bfd00f5e483c18aa.ts
KBS Drama,mitv://ns2.hellotvvod.com:9906/3e5e5de390594d2fba22b74ea35321b7.ts
KBS Joy,mitv://ns2.hellotvvod.com:9906/47d8c86c7e3d40998c2341a2e5e5345b.ts
SBS,mitv://ns2.hellotvvod.com:9906/a04290b36efe430c949463cb2e99c1ea.ts
SBS Biz,mitv://ns2.hellotvvod.com:9906/f79df1e7c68f4f4ca1aa4ee83549f30d.ts
JTBC,mitv://ns2.hellotvvod.com:9906/12b9f4b60e79430181e7edd9d3cbc927.ts
EBS,mitv://ns2.hellotvvod.com:9906/af8dc933345b444480612ed1e09ecfe4.ts
YTN,mitv://ns2.hellotvvod.com:9906/9633ae71d8f5473bbe40e8270dc3dcd1.ts
Mnet,mitv://ns2.hellotvvod.com:9906/10ca5fc531bb442bb28825ef7426b2c3.ts
tvN,mitv://ns2.hellotvvod.com:9906/fef103e098ae429b8140ec9e0dc10be7.ts
OCN,mitv://ns2.hellotvvod.com:9906/808926e525824ace9e32639b625c658a.ts
OCN Movies,mitv://ns2.hellotvvod.com:9906/27bbf37c005441ff88ab241502fd0c2e.ts
TV Chosun,mitv://ns2.hellotvvod.com:9906/9865b0dd39b7403393d590003403a997.ts
MBC,mitv://ns2.hellotvvod.com:9906/6aad0b112bad4b3eac84363b9a277f9d.ts
MBN,mitv://ns2.hellotvvod.com:9906/a77553afcde945cbbbfe573249c0d7e7.ts
Tooniverse,mitv://ns2.hellotvvod.com:9906/21667e6858e04dab8a5c344a20ed0352.ts
SPOTV,mitv://ns2.hellotvvod.com:9906/34da16083ecc493992fca8c3ac498604.ts
SPOTV 2,mitv://ns2.hellotvvod.com:9906/8f20e75dda6c48de94343c043c53450d.ts
JTBC GOLF,mitv://ns2.hellotvvod.com:9906/c86798d1028e4bbf980e07f161b23b1b.ts

印尼,#genre#
tvN Movies HD,mitv://ns2.hellotvvod.com:9906/4936b67a005d42fbbaafd803c5251c8a.ts
Indosiar,mitv://ns2.hellotvvod.com:9906/d3ebecff9fbf4c5e90174d459a5d9f66.ts
RCTI,mitv://ns2.hellotvvod.com:9906/d1a9e4fb0700406fb9d70ae776d5e776.ts

泰国,#genre#
Channel 5,mitv://ns2.hellotvvod.com:9906/c91e201f4208495faf843b2c7b5eea75.ts
NBT,mitv://ns2.hellotvvod.com:9906/95e9b3720b3c43aa8c79899642dc6ba3.ts
TNN 16,mitv://ns2.hellotvvod.com:9906/5ce89e6c1f684dfea6a93cc47b986e5b.ts
JKN 18,mitv://ns2.hellotvvod.com:9906/6a834c3ea74045a3851c538555444434.ts
Voice TV,mitv://ns2.hellotvvod.com:9906/b8df56b49a3848f78f31c122a2782ff3.ts
Nation TV,mitv://ns2.hellotvvod.com:9906/5e812de5a41f427eae6f2c26576b68e7.ts
Workpoint TV,mitv://ns2.hellotvvod.com:9906/22e73de454994f638805fc9da2ec7fa9.ts
true4U,mitv://ns2.hellotvvod.com:9906/865a0d0706864a30a7d180c4a7288fb6.ts
GMM 25,mitv://ns2.hellotvvod.com:9906/0b15dc30074f43149ee075ce038346d4.ts
Channel 8,mitv://ns2.hellotvvod.com:9906/9d4f3a3bceb047c79fee0a8c2ac23ba6.ts
Mono 29,mitv://ns2.hellotvvod.com:9906/46688ed1b9584110b04bc2b2042cc2ac.ts
MCOT,mitv://ns2.hellotvvod.com:9906/4e702183e2024dde9a1bf7ddd7ea772a.ts
ONE,mitv://ns2.hellotvvod.com:9906/fd3ed3bddc6c42388a61e0c0e04d234d.ts
Thairath TV,mitv://ns2.hellotvvod.com:9906/dd87a62e61b1439bbeb12cf0a89bcebe.ts
Channel 3,mitv://ns2.hellotvvod.com:9906/20c2fdb35d3f41f1bf4b6406e6c7fcb7.ts
Amarin TV,mitv://ns2.hellotvvod.com:9906/de57a94bac1d43248d462d1e194e246d.ts
Channel 7,mitv://ns2.hellotvvod.com:9906/cf3e8575db63416093f10dcf35f0d15c.ts
PPTV,mitv://ns2.hellotvvod.com:9906/973576dd8fbf4c1eb295be0d6191c4a8.ts
Boomerang,mitv://ns2.hellotvvod.com:9906/c05f389c25d1400b9f288fa0d45db82e.ts
Toonee,mitv://ns2.hellotvvod.com:9906/09f5908d16364df2934b1dc862409831.ts
Thai Parliament TV,mitv://ns2.hellotvvod.com:9906/ed88415e7ea04932bdec49e52e1a89cb.ts
Thai PBS,mitv://ns2.hellotvvod.com:9906/e840562ef73446b0a0cb2690500f411a.ts
News 1,mitv://ns2.hellotvvod.com:9906/fe0551d3e3194924842c4d629d1715bc.ts
Zee Nung,mitv://ns2.hellotvvod.com:9906/303c69320f3145d98eeb5cd8b3940b04.ts
Channel 4050,mitv://ns2.hellotvvod.com:9906/b6e2d2f6454f4b008ad93b29c1c4423d.ts
TVB Thai,mitv://ns2.hellotvvod.com:9906/69fdeaae286a45789199164ad2373da0.ts
Bluesky,mitv://ns2.hellotvvod.com:9906/2f86c08bb3a64dbd9df828fb2194c959.ts
Top News,mitv://ns2.hellotvvod.com:9906/51bfc95869dd44efbae87efdcfdf848d.ts
True Sport 2,mitv://ns2.hellotvvod.com:9906/b05dd5cfa370485db3eece8c9d4ef851.ts
True Sport 3,mitv://ns2.hellotvvod.com:9906/c54ddb9528334c26941d5d9202ab06db.ts
True Sport 4,mitv://ns2.hellotvvod.com:9906/7cbcae76cca24cbeb89c32066c7c0a38.ts
True Sport 5,mitv://ns2.hellotvvod.com:9906/0f032216262a4445835fef82e96c006d.ts
True Sport 7,mitv://ns2.hellotvvod.com:9906/f08b292ef7374999a32f9395e56943a2.ts

菲律宾,#genre#
Cartoon Network,mitv://ns2.hellotvvod.com:9906/733dcee580804e88973a45d5b7d49a81.ts
Nickelodeon,mitv://ns2.hellotvvod.com:9906/e42d18de14914d73b9eeb8387897e40a.ts
Nick Jr.,mitv://ns2.hellotvvod.com:9906/820e782998c1468e8cb29f0ba23769a4.ts
Boomerang,mitv://ns2.hellotvvod.com:9906/9ce1018c356348109b0d9700862a017d.ts
GMA,mitv://ns2.hellotvvod.com:9906/dc32c4eaee164b0e9cecc67541969059.ts
TV5,mitv://ns2.hellotvvod.com:9906/e3d3083a6f7c4715951458a153e92418.ts
Golf Channel Philippines,mitv://ns2.hellotvvod.com:9906/a6c64c0e57ab4d1bae6e62d9d714558f.ts

印度,#genre#
SUN TV,mitv://ns2.hellotvvod.com:9906/55ca2c790aeb4de484bf12c3d61552ef.ts
CNBC Awaaz,mitv://ns2.hellotvvod.com:9906/caa2c737612a4cadbb1f57313afdf977.ts
India TV,mitv://ns2.hellotvvod.com:9906/853e701a5ca6498b878e932dbcfc7c27.ts
Janam TV,mitv://ns2.hellotvvod.com:9906/3c7bab5894604ca082a4e521cf8e2e67.ts
Colors Tamil,mitv://ns2.hellotvvod.com:9906/a1c780b4d65640818700d3019b26e89e.ts
NDTV,mitv://ns2.hellotvvod.com:9906/a48c67f7f0af45a7b7f3598b30ecccdc.ts
Sun Music,mitv://ns2.hellotvvod.com:9906/74550c2b27bf4e1081be64916bb07c3e.ts
Chutti TV,mitv://ns2.hellotvvod.com:9906/3cca0393c4fd470c9f27f51e95f5d137.ts
Adithya,mitv://ns2.hellotvvod.com:9906/d862140e2b004b118fa9eb53b7b1020e.ts
Star Vijay,mitv://ns2.hellotvvod.com:9906/a922de2a538545feb3257d1f3ea993c0.ts
Zee Tamil,mitv://ns2.hellotvvod.com:9906/c81f32eb12c84eddbfbe5a515b593c28.ts

美国,#genre#
CNN,mitv://ns2.hellotvvod.com:9906/5ae877d0e1b94ca9af3eb8c2810b5f6a.ts
CNBC,mitv://ns2.hellotvvod.com:9906/35f90e1679854741b3187486a8981e7b.ts
Bloomberg TV,mitv://ns2.hellotvvod.com:9906/272e1789dac349de97fccd5d8070b0bb.ts
ESPN,mitv://ns2.hellotvvod.com:9906/eb60fb7bd7574bb18e1f50de981ec0b2.ts
CBSN,mitv://ns2.hellotvvod.com:9906/655f053a88c340fd8211f7713cff73af.ts
Fox News,mitv://ns2.hellotvvod.com:9906/35e12e0c7c124a5098628a28d2e12746.ts
Food Network,mitv://ns2.hellotvvod.com:9906/00b9dfd8a9b14d969686d9ef092e265c.ts
NBA,mitv://ns2.hellotvvod.com:9906/13cef6263e5c4c6b8d318a749bd87104.ts

新闻,#genre#
CNN,mitv://ns2.hellotvvod.com:9906/5ae877d0e1b94ca9af3eb8c2810b5f6a.ts
无线新闻台,mitv://ns2.hellotvvod.com:9906/a74244a38bc94eb2906a876ce9d70eb0.ts
无线财经·资讯台,mitv://ns2.hellotvvod.com:9906/dee93a6442744a3091e12afaac2cd2f6.ts
CGTN,mitv://ns2.hellotvvod.com:9906/563569aad1c142a9aba185d061b1c69f.ts
BBC World News,mitv://ns2.hellotvvod.com:9906/3111663d06d349b69c2df597860aa331.ts
Al Jazeera English,mitv://ns2.hellotvvod.com:9906/2933c0d4267044b1b1a4231157bdeb5f.ts
CNBC,mitv://ns2.hellotvvod.com:9906/35f90e1679854741b3187486a8981e7b.ts
Bloomberg TV,mitv://ns2.hellotvvod.com:9906/272e1789dac349de97fccd5d8070b0bb.ts
CNA,mitv://ns2.hellotvvod.com:9906/da8d1a998f104b1385e0102bad9eafdb.ts
壹电视新闻台,mitv://ns2.hellotvvod.com:9906/3f740a0d73f44a139ea28bf2b365aa8e.ts
年代新闻,mitv://ns2.hellotvvod.com:9906/0b94b2babd86450f980db1ff668969a3.ts
now新闻台,mitv://ns2.hellotvvod.com:9906/e074cec9413d4983884ba969237444ef.ts
now直播台,mitv://ns2.hellotvvod.com:9906/f52742d3adbe46259071dc4094f0b897.ts
东森新闻台,mitv://ns2.hellotvvod.com:9906/07cfc4d01b3c4068ac92fc95434f4427.ts
中天新闻台,mitv://ns2.hellotvvod.com:9906/ffe8e8fa8e244b32bdec3b38a2f2b7aa.ts
民视新闻台,mitv://ns2.hellotvvod.com:9906/fd4643e7a06540cb9a30c751f260132b.ts
三立新闻台,mitv://ns2.hellotvvod.com:9906/684783b8b2184ee486966066ecfb276c.ts
TVBS新闻台,mitv://ns2.hellotvvod.com:9906/4b77b4e4dd394bc6a869f3283d3c42d7.ts
东森财经新闻台,mitv://ns2.hellotvvod.com:9906/078d0c4531f24463b29579ecd6263d59.ts
非凡新闻台,mitv://ns2.hellotvvod.com:9906/574771e316a048a1bff7bd31e355829c.ts
TNN 16,mitv://ns2.hellotvvod.com:9906/5ce89e6c1f684dfea6a93cc47b986e5b.ts
JKN 18,mitv://ns2.hellotvvod.com:9906/6a834c3ea74045a3851c538555444434.ts
三立iNEWS,mitv://ns2.hellotvvod.com:9906/f0bfd3e089974625ae9ec1092d56507f.ts
Sky News,mitv://ns2.hellotvvod.com:9906/2aeb4c3ccfa944a09e07b4b786ce2a4d.ts
DW,mitv://ns2.hellotvvod.com:9906/5e3cbc2272774870884f7e84cb693c52.ts
Euronews,mitv://ns2.hellotvvod.com:9906/d7221ed13072484e944f7a677dd49db7.ts
France24,mitv://ns2.hellotvvod.com:9906/1bdd8945ab41450a82209beb77923eaa.ts
CNBC Awaaz,mitv://ns2.hellotvvod.com:9906/caa2c737612a4cadbb1f57313afdf977.ts
HKC新闻台,mitv://ns2.hellotvvod.com:9906/4c326abd969e4990b00ca11cb055286a.ts
非凡商业台,mitv://ns2.hellotvvod.com:9906/d6aa5577e7554c5db9d6a3a37a224386.ts
HKC财经资讯台,mitv://ns2.hellotvvod.com:9906/f14771b92dc64e628511854739fec159.ts
国会频道1,mitv://ns2.hellotvvod.com:9906/114aa7d0a8af4d41992a03cae4003e0d.ts
国会频道2,mitv://ns2.hellotvvod.com:9906/6e061de5d4574debb41706a65e513d3c.ts
CBSN,mitv://ns2.hellotvvod.com:9906/655f053a88c340fd8211f7713cff73af.ts
Fox News,mitv://ns2.hellotvvod.com:9906/35e12e0c7c124a5098628a28d2e12746.ts
中视新闻台,mitv://ns2.hellotvvod.com:9906/7ce1b4e9c216474a9720b28544d0885b.ts
寰宇新闻台,mitv://ns2.hellotvvod.com:9906/62fda9bfa764471ab7141eded293e2d8.ts
华视新闻,mitv://ns2.hellotvvod.com:9906/87eec684d1674445b679905f561c811b.ts
NHK新闻资讯台,mitv://ns2.hellotvvod.com:9906/f48b6fbf3a2e4e5da782ae835bd0fc3a.ts
ABC Australia,mitv://ns2.hellotvvod.com:9906/974e2c4f2c9648ba96c209e38176ca22.ts
台视新闻台,mitv://ns2.hellotvvod.com:9906/b96e51ad47e54f579be39ed930641f8f.ts
寰宇新闻台湾台,mitv://ns2.hellotvvod.com:9906/03d2c89584694399bc9fe412144ad3ca.ts
台视财经台,mitv://ns2.hellotvvod.com:9906/a3240bb0fe124d2ab7b15d511d701cb8.ts
镜新闻,mitv://ns2.hellotvvod.com:9906/628cf31e0004299e5869953459b77f05.ts

音乐,#genre#
MTV,mitv://ns2.hellotvvod.com:9906/5e1eaccb46e9499a92f59e59c490d9a7.ts
Music Japan TV,mitv://ns2.hellotvvod.com:9906/24424ee5d30042c48c6aae10f1b6ec08.ts
MTV Live,mitv://ns2.hellotvvod.com:9906/7c27e4e9f495427986b87f23c4426cbc.ts
Mezzo Live,mitv://ns2.hellotvvod.com:9906/13974c3b753a4b7fa240d7c8697235a7.ts
CLASSICA 古典乐,mitv://ns2.hellotvvod.com:9906/f8a91d76248e443c8847fae81887888d.ts
CMusic,mitv://ns2.hellotvvod.com:9906/32c742738d3949a99963fe5d59613326.ts

体育,#genre#
CCTV5,mitv://ns2.hellotvvod.com:9906/6dba252bff6c4b3d95cfe35d98463eb8.ts
CCTV5+,mitv://ns2.hellotvvod.com:9906/37bcfcd4835e4ee78c48292db923111b.ts
魅力足球,mitv://ns2.hellotvvod.com:9906/8d65d3e979d3421ea89fd310fe420b26.ts
新视觉,mitv://ns2.hellotvvod.com:9906/a09607b183f44964a6c746c883149a8a.ts
广东体育,mitv://ns2.hellotvvod.com:9906/5238ddac6c8d4e6bbb4a9db5740c1e9c.ts
Astro Cricket,mitv://ns2.hellotvvod.com:9906/ac9fb01ea4ba494f80882b5c3a8837ff.ts
Astro Arena,mitv://ns2.hellotvvod.com:9906/9edb8832e1a946bc945289eec5ea2185.ts
Astro SuperSport,mitv://ns2.hellotvvod.com:9906/105791ef70f0493e9a7f3e92dd31e708.ts
Astro SuperSport 2,mitv://ns2.hellotvvod.com:9906/3462a01f29c547a19909b6dcaa59ff9a.ts
Astro SuperSport 3,mitv://ns2.hellotvvod.com:9906/b9a3efab6e6343d8b8385a8d53867d99.ts
Astro SuperSport 4,mitv://ns2.hellotvvod.com:9906/4e28d895a4c941fbb221e9b79b7fee84.ts
beIN Sports 3,mitv://ns2.hellotvvod.com:9906/b3f63dad92b64fa28208116dab9fdafe.ts
WWE,mitv://ns2.hellotvvod.com:9906/a5af33cc1f7443c59e8696aaf471ad2e.ts
纬来育乐台,mitv://ns2.hellotvvod.com:9906/62996e6e17b44b89a4aaa378103156cd.ts
纬来体育台,mitv://ns2.hellotvvod.com:9906/0897e131ae134ca2a23447f8b1c23668.ts
ELEVEN体育1台,mitv://ns2.hellotvvod.com:9906/bdd2a8a8ae314ddb8dc8b63ba8b2eb77.ts
Z频道,mitv://ns2.hellotvvod.com:9906/da6d6450a3b14c9aad2ac1b8387f6858.ts
J Sports 1,mitv://ns2.hellotvvod.com:9906/e71d2760e0404cc889cd3e79bb1099d5.ts
J Sports 2,mitv://ns2.hellotvvod.com:9906/d8c0f91875f54c2e86eccd45b505b9b8.ts
J Sports 3,mitv://ns2.hellotvvod.com:9906/8804d91776ad460997cc2eb03dce7ad0.ts
J Sports 4,mitv://ns2.hellotvvod.com:9906/35fe178bbdb84df09ee45244f2e75e84.ts
RTM Sport,mitv://ns2.hellotvvod.com:9906/cf011c8e1f5248d58c668dcb5d2b062d.ts
Skynet Sports HD,mitv://ns2.hellotvvod.com:9906/075e4a03cbec40ab92a890d9471456dd.ts
Skynet Sports 2,mitv://ns2.hellotvvod.com:9906/8139124ee1bb497fb0fc624ed3539662.ts
Skynet Sports 5,mitv://ns2.hellotvvod.com:9906/599bcefb5052412e90c682025ce9133f.ts
Skynet Sports 6,mitv://ns2.hellotvvod.com:9906/0c4528c1a6994be7b4d11302c8a600c1.ts
Fight Sports,mitv://ns2.hellotvvod.com:9906/c73639ddb84a444d8a3a251d856b6eea.ts
Golf Channel Philippines,mitv://ns2.hellotvvod.com:9906/a6c64c0e57ab4d1bae6e62d9d714558f.ts
ESPN,mitv://ns2.hellotvvod.com:9906/eb60fb7bd7574bb18e1f50de981ec0b2.ts
HKC 18,mitv://ns2.hellotvvod.com:9906/d3eb78103c5a43f88a4e36bfd17f5cf7.ts
HKC 603,mitv://ns2.hellotvvod.com:9906/1953bb2f7aee4480b0df3d5b2a7c38b0.ts
HKC體育台,mitv://ns2.hellotvvod.com:9906/4499f5d280624f5e8d90aab393e7d2df.ts
HKC Sports Plus 1,mitv://ns2.hellotvvod.com:9906/683e53c2799143318f2b30601b2cc224.ts
爱尔达体育1台(备),mitv://ns2.hellotvvod.com:9906/e8d85cab69554439aa5088770348fb8f.ts
爱尔达体育2台(备),mitv://ns2.hellotvvod.com:9906/ea9010e14e8d4e639d63c896c1170489.ts
爱尔达体育3台(备),mitv://ns2.hellotvvod.com:9906/1d024c698a934e908e98d158b8af0939.ts
TRACE Sport Stars,mitv://ns2.hellotvvod.com:9906/b02bf8302e5e44daa585d4fc21f92e7d.ts
博斯高球,mitv://ns2.hellotvvod.com:9906/de1bd896c5d9476f8344d428264cf268.ts
博斯高球二台,mitv://ns2.hellotvvod.com:9906/ec378e331cd64dbbbbd3730977c04469.ts
博斯网球台,mitv://ns2.hellotvvod.com:9906/2a7084493c204e2b910c6b42b6703e4f.ts
博斯魅力网,mitv://ns2.hellotvvod.com:9906/53b5eef4a40744ac86d35b035f4428b2.ts
博斯无限台,mitv://ns2.hellotvvod.com:9906/f8e5141856a14502bf9581fc546208a1.ts
博斯无限二台,mitv://ns2.hellotvvod.com:9906/05648d7433be4d09bbda906da11c1a84.ts
SPOTV,mitv://ns2.hellotvvod.com:9906/139cf56905c24e66907fff5a464883d2.ts
博斯运动,mitv://ns2.hellotvvod.com:9906/c6bec0d071b841bcbe97b08b6fdfacba.ts
ELEVEN体育2台,mitv://ns2.hellotvvod.com:9906/60ee1e8bf5784b0192c617efa72ffed4.ts
智林体育台,mitv://ns2.hellotvvod.com:9906/26be5742600544b497200980c8599f79.ts
博斯运动二台,mitv://ns2.hellotvvod.com:9906/c024455c614e486793bac3888ea26189.ts
beIN Sports,mitv://ns2.hellotvvod.com:9906/ea07726194b8481996417c3659c589ed.ts
Eurosport HD,mitv://ns2.hellotvvod.com:9906/5e78c68dee1d4713952f2d0e394b307b.ts
Astro Arena 2,mitv://ns2.hellotvvod.com:9906/8c961a83145940bfbc9c5cfc4869c00d.ts
Astro SuperSport 5,mitv://ns2.hellotvvod.com:9906/a6a51cd83c8e4c79b63c069fa61d2e5e.ts
NBA,mitv://ns2.hellotvvod.com:9906/13cef6263e5c4c6b8d318a749bd87104.ts
Premier Sports,mitv://ns2.hellotvvod.com:9906/b8a6cb0598fa43ad8accb7aaddb5d282.ts
